product_name,product_category_tree,description,description_token,words
SSCP Pine Oil,Beauty and Personal Care,"SSCP Pine Oil (30 ml)
                         Price: Rs. 319
				
			Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.
Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.","['sscp', 'pine', 'oil', '', 'ml', 'price', 'r', '', 'pine', 'oil', 'useful', 'relieve', 'mental', 'physical', 'sexual', 'fatigue', 'cleanse', 'invigorate', 'effect', 'area', 'great', 'vapor', 'therapy', 'sick', 'room', 'promotes', 'heal', 'use', 'cut', 'sore', 'scabies', 'louse', 'excessive', 'perspiration', 'warm', 'property', 'help', 'rheumatism', 'arthritis', 'gout', 'muscular', 'ache', 'pain', 'stimulate', 'circulation', 'furthermore', 'help', 'case', 'bronchitis', 'asthma', 'catarrh', 'cough', 'laryngitis', 'cold', 'flu', 'eas', 'breathlessness', 'sinusitis', 'pine', 'oil', 'useful', 'relieve', 'mental', 'physical', 'sexual', 'fatigue', 'cleanse', 'invigorate', 'effect', 'area', 'great', 'vapor', 'therapy', 'sick', 'room', 'promotes', 'heal', 'use', 'cut', 'sore', 'scabies', 'louse', 'excessive', 'perspiration', 'warm', 'property', 'help', 'rheumatism', 'arthritis', 'gout', 'muscular', 'ache', 'pain', 'stimulate', 'circulation', 'furthermore', 'help', 'case', 'bronchitis', 'asthma', 'catarrh', 'cough', 'laryngitis', 'cold', 'flu', 'eas', 'breathlessness', 'sinusitis']",ss pi oil  ml pre r  pi oil useful rieve meal physi sexual igue clnse invigorate effe ar grt vapor therapy sk room promotes hl use cut sore scabies louse excessive perspiration warm property hp rheumatism artitis gout muscular ache pain stimulate circulation furthermore hp case bronchitis asthma arrh cough laryngitis cold flu s brthlessss sinusitis pi oil useful rieve meal physi sexual igue clnse invigorate effe ar grt vapor therapy sk room promotes hl use cut sore scabies louse excessive perspiration warm property hp rheumatism artitis gout muscular ache pain stimulate circulation furthermore hp case bronchitis asthma arrh cough laryngitis cold flu s brthlessss sinusitis
Trident Cotton Face Towel,Home Furnishing,"Trident Cotton Face Towel (1 Hand Towel, 3 Face Towel, Yellow)
                         Price: Rs. 583
				
			The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra
The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra","['trident', 'cotton', 'face', 'towel', '', 'hand', 'towel', '', 'face', 'towel', 'yellow', 'price', 'r', '', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'quality', 'might', 'skin', 'friendly', 'durable', 'might', 'dry', 'well', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'leave', 'colour', 'traumatic', 'see', 'colour', 'dra', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'quality', 'might', 'skin', 'friendly', 'durable', 'might', 'dry', 'well', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'leave', 'colour', 'traumatic', 'see', 'colour', 'dra']",te coon face tow   tow  face tow ylow pre r  right ki tow  come good quality might n friely durable might dry wl idl tow would soft n last long lee colour traumat see colour dra right ki tow  come good quality might n friely durable might dry wl idl tow would soft n last long lee colour traumat see colour dra
Intex Kids Inflatable Air Chair,Baby Care,Buy Intex Kids Inflatable Air Chair for Rs.429 online. Intex Kids Inflatable Air Chair at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"['buy', 'intex', 'kid', 'inflatable', 'air', 'chair', 'r', '', 'online', 'intex', 'kid', 'inflatable', 'air', 'chair', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', '', 'day', 'replacement', 'guarantee']",buy iex kid iable air cir r  onli iex kid iable air cir best pre free sping cash divery genui produ  day receme guaraee
IWS Cotton Bath Towel,Home Furnishing,Buy IWS Cotton Bath Towel at Rs. 299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,"['buy', 'iw', 'cotton', 'bath', 'towel', 'r', '', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",buy iw coon bath tow r  flipkart com genui produ free sping cash divery
LukLuck Cotton Bath Towel,Home Furnishing,"LukLuck Cotton Bath Towel (Bath Towel, Multicolor)
                         Price: Rs. 599
				
			Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly
Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly","['lukluck', 'cotton', 'bath', 'towel', 'bath', 'towel', 'multicolor', 'price', 'r', '', 'make', 'fine', 'quality', 'material', 'towel', 'soft', 'skin', 'friendly', 'towel', 'super', 'absorbent', 'also', 'dry', 'quickly', 'make', 'fine', 'quality', 'material', 'towel', 'soft', 'skin', 'friendly', 'towel', 'super', 'absorbent', 'also', 'dry', 'quickly']",luk coon bath tow bath tow multolor pre r  ma fi quality material tow soft n friely tow super aoe ao dry qukly ma fi quality material tow soft n friely tow super aoe ao dry qukly
MB Cotton Set of Towels,Home Furnishing,Buy MB Cotton Set of Towels at Rs. 1195 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,"['buy', 'mb', 'cotton', 'set', 'towel', 'r', '', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",buy  coon set tow r  flipkart com genui produ free sping cash divery
Durga Home Trendz Cotton Hand Towel,Home Furnishing,"Durga Home Trendz Cotton Hand Towel (Hand Towel, Yellow)
                         Price: Rs. 250
				
			100% cotton yellow hand towel 
easy to use and very soft
100% cotton yellow hand towel 
easy to use and very soft","['durga', 'home', 'trendz', 'cotton', 'hand', 'towel', 'hand', 'towel', 'yellow', 'price', 'r', '', '', 'cotton', 'yellow', 'hand', 'towel', 'easy', 'use', 'soft', '', 'cotton', 'yellow', 'hand', 'towel', 'easy', 'use', 'soft']", home z coon  tow  tow ylow pre r   coon ylow  tow sy use soft  coon ylow  tow sy use soft
Right Abstract Cushions Cover,Home Furnishing,"Right Abstract Cushions Cover (40 cm*40 cm, Black, White)
                         Price: Rs. 649
				
			Digital Printed. Satin cushion cover from Right Interiors.
Digital Printed. Satin cushion cover from Right Interiors.","['right', 'abstract', 'cushion', 'cover', '', 'cm', '', 'cm', 'black', 'white', 'price', 'r', '', 'digital', 'print', 'satin', 'cushion', 'cover', 'right', 'interior', 'digital', 'print', 'satin', 'cushion', 'cover', 'right', 'interior']",right atra cushion cover  cm  cm black white pre r  digil pri satin cushion cover right ier digil pri satin cushion cover right ier
Just Linen Cotton Bath Towel,Home Furnishing,"Just Linen Cotton Bath Towel (2 Terry Bath Towels, Lilac and Orange)
                         Price: Rs. 1,052
				
			Plain and Simple does the trick! This Classic Super Soft and Very Heavy Bath Towel has terry loop threads all over with thick ribbed horizontal lines on either end. This towel has a short loop and is therefore very absorbent and quick drying. Ideal for daily home usage for Kids. These towels are a perfect addition to your exclusive Kids Bath Linen Collection.
Plain and Simple does the trick! This Classic Super Soft and Very Heavy Bath Towel has terry loop threads all over with thick ribbed horizontal lines on either end. This towel has a short loop and is therefore very absorbent and quick drying. Ideal for daily home usage for Kids. These towels are a perfect addition to your exclusive Kids Bath Linen Collection.","['linen', 'cotton', 'bath', 'towel', '', 'terry', 'bath', 'towel', 'lilac', 'orange', 'price', 'r', '', '', 'plain', 'simple', 'trick', 'classic', 'super', 'soft', 'heavy', 'bath', 'towel', 'terry', 'loop', 'thread', 'thick', 'ribbed', 'horizontal', 'line', 'either', 'end', 'towel', 'short', 'loop', 'therefore', 'absorbent', 'quick', 'dry', 'ideal', 'daily', 'home', 'usage', 'kid', 'towel', 'perfect', 'addition', 'exclusive', 'kid', 'bath', 'linen', 'collection', 'plain', 'simple', 'trick', 'classic', 'super', 'soft', 'heavy', 'bath', 'towel', 'terry', 'loop', 'thread', 'thick', 'ribbed', 'horizontal', 'line', 'either', 'end', 'towel', 'short', 'loop', 'therefore', 'absorbent', 'quick', 'dry', 'ideal', 'daily', 'home', 'usage', 'kid', 'towel', 'perfect', 'addition', 'exclusive', 'kid', 'bath', 'linen', 'collection']",lin coon bath tow  terry bath tow  orange pre r   in simple trk class super soft hey bath tow terry loop  thk ribb l li ther e tow short loop therefore aoe quk dry idl daily home usage kid tow perfe addition exclusive kid bath lin collon in simple trk class super soft hey bath tow terry loop  thk ribb l li ther e tow short loop therefore aoe quk dry idl daily home usage kid tow perfe addition exclusive kid bath lin collon
Rustic India Geometric Cushions Cover,Home Furnishing,"Rustic India Geometric Cushions Cover (Pack of 5, 40 cm, Black)
                         Price: Rs. 799
				
			Let's your guest appreciate your fine taste in home décor as you bring home this 5 pieces cushion covers from Rustic India. Black in color, these cushion covers features an eye catchy geometric print that is hard to notice. The velvet fabric makes it look feathery.
Let's your guest appreciate your fine taste in home décor as you bring home this 5 pieces cushion covers from Rustic India. Black in color, these cushion covers features an eye catchy geometric print that is hard to notice. The velvet fabric makes it look feathery.","['rustic', 'india', 'geometric', 'cushion', 'cover', 'pack', '', '', 'cm', 'black', 'price', 'r', '', 'let', 'guest', 'appreciate', 'fine', 'taste', 'home', 'décor', 'bring', 'home', '', 'piece', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'feature', 'eye', 'catchy', 'geometric', 'print', 'hard', 'notice', 'velvet', 'fabric', 'make', 'look', 'feathery', 'let', 'guest', 'appreciate', 'fine', 'taste', 'home', 'décor', 'bring', 'home', '', 'piece', 'cushion', 'cover', 'rustic', 'india', 'black', 'color', 'cushion', 'cover', 'feature', 'eye', 'catchy', 'geometric', 'print', 'hard', 'notice', 'velvet', 'fabric', 'make', 'look', 'feathery']",rust iia gmetr cushion cover pack   cm black pre r  let guest appreciate fi ste home décor bring home  piece cushion cover rust iia black color cushion cover fture eye chy gmetr pri  note vvet fabr ma look fthery let guest appreciate fi ste home décor bring home  piece cushion cover rust iia black color cushion cover fture eye chy gmetr pri  note vvet fabr ma look fthery
NKP Cotton Hand Towel,Home Furnishing,"NKP Cotton Hand Towel (Hand Towel, White)
                         Price: Rs. 599
				
			Our NKP product has high water absorbing capacity. Material:Cotton. Wash care instructions: Do not bleach or use chlorine, Hang to dry, Wash dark colours separately.Our NKP branded hand towels are made of the best fabric which will give you a soft feel while drying your hands.
Our NKP product has high water absorbing capacity. Material:Cotton. Wash care instructions: Do not bleach or use chlorine, Hang to dry, Wash dark colours separately.Our NKP branded hand towels are made of the best fabric which will give you a soft feel while drying your hands.","['nkp', 'cotton', 'hand', 'towel', 'hand', 'towel', 'white', 'price', 'r', '', 'nkp', 'product', 'high', 'water', 'absorb', 'capacity', 'material', 'cotton', 'wash', 'care', 'instruction', 'bleach', 'use', 'chlorine', 'hang', 'dry', 'wash', 'dark', 'colour', 'separately', 'nkp', 'brand', 'hand', 'towel', 'make', 'best', 'fabric', 'give', 'soft', 'feel', 'dry', 'hand', 'nkp', 'product', 'high', 'water', 'absorb', 'capacity', 'material', 'cotton', 'wash', 'care', 'instruction', 'bleach', 'use', 'chlorine', 'hang', 'dry', 'wash', 'dark', 'colour', 'separately', 'nkp', 'brand', 'hand', 'towel', 'make', 'best', 'fabric', 'give', 'soft', 'feel', 'dry', 'hand']",p coon  tow  tow white pre r  p produ high water ao capacity material coon wash care instruion blch use chlori ng dry wash dark colour separaty p bra  tow ma best fabr give soft fe dry  p produ high water ao capacity material coon wash care instruion blch use chlori ng dry wash dark colour separaty p bra  tow ma best fabr give soft fe dry 
KDS SURGICAL Tripod Walking Stick,Beauty and Personal Care,"Specifications of KDS SURGICAL Tripod Walking Stick In The Box 1 WALKING STICK General Brand KDS SURGICAL Foldable No Model Number Tripod Material Iron, Plastic Color Grey Height Adjustable Yes Dimensions Weight 400 g Length 91 cm","['specification', 'kds', 'surgical', 'tripod', 'walk', 'stick', 'box', '', 'walk', 'stick', 'general', 'brand', 'kds', 'surgical', 'foldable', 'model', 'number', 'tripod', 'material', 'iron', 'plastic', 'color', 'grey', 'height', 'adjustable', 'yes', 'dimension', 'weight', '', 'g', 'length', '', 'cm']",specifiion kds surgi od walk stk box  walk stk geral bra kds surgi foldable mod nuer od material iron st color grey hght adjusble yes dimension wght  g length  cm
Bharatcraft Showpiece  -  5 cm,Home Decor & Festive Needs,"Key Features of Bharatcraft Showpiece  -  5 cm Polyresin Height - 5 cm Width - 10 cm,Bharatcraft Showpiece  -  5 cm (Polyresin, Brown) Price: Rs. 499 This is an Imperial Golden King Money Frog that is large and heavy. Made of high quality earth material, it suits perfectly the use in Period 8 because earth energy rules the period. This product will be an envy for your peers. The Money Frog is depicted sitting on a bed full of wealth, treasures and ingots. It has a crown on its head to represent its throne and right behind the throne is a bagua.,Specifications of Bharatcraft Showpiece  -  5 cm (Polyresin, Brown) General Brand Bharatcraft Model Number HD10012 Type Fengshui Material Polyresin Color Brown Dimensions Height 5 cm Width 10 cm Depth 7 cm In the Box Sales Package 1 Showpiece Figurine Pack of 1","['key', 'feature', 'bharatcraft', 'showpiece', '', 'cm', 'polyresin', 'height', '', 'cm', 'width', '', 'cm', 'bharatcraft', 'showpiece', '', 'cm', 'polyresin', 'brown', 'price', 'r', '', 'imperial', 'golden', 'king', 'money', 'frog', 'large', 'heavy', 'make', 'high', 'quality', 'earth', 'material', 'suit', 'perfectly', 'use', 'period', '', 'earth', 'energy', 'rule', 'period', 'product', 'envy', 'peer', 'money', 'frog', 'depict', 'sit', 'bed', 'full', 'wealth', 'treasure', 'ingot', 'crown', 'head', 'represent', 'throne', 'right', 'behind', 'throne', 'bagua', 'specification', 'bharatcraft', 'showpiece', '', 'cm', 'polyresin', 'brown', 'general', 'brand', 'bharatcraft', 'model', 'number', 'hd', 'type', 'fengshui', 'material', 'polyresin', 'color', 'brown', 'dimension', 'height', '', 'cm', 'width', '', 'cm', 'depth', '', 'cm', 'box', 'sale', 'package', '', 'showpiece', 'figurine', 'pack', '']",y fture bratcraft showpiece  cm polesin hght  cm width  cm bratcraft showpiece  cm polesin bn pre r   golden king moy frog large hey ma high quality rth material suit perfy use ped  rth ergy  ped produ envy  moy frog depi sit b full wlth trsure   hd represe to right  to  specifiion bratcraft showpiece  cm polesin bn geral bra bratcraft mod nuer hd type fengshui material polesin color bn dimension hght  cm width  cm depth  cm box sale package  showpiece figuri pack 
